B5+ + H(1s) --> B4+(6s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,5.110000e-17
5.500000e+05,2.770000e-17
6.600000e+05,1.580000e-17
7.700000e+05,9.250000e-18
8.800000e+05,5.570000e-18
9.900000e+05,3.440000e-18
1.100000e+06,2.170000e-18
1.375000e+06,7.600000e-19
1.650000e+06,3.140000e-19
2.200000e+06,9.430000e-20
3.300000e+06,2.960000e-20
4.400000e+06,1.310000e-20
5.500000e+06,6.280000e-21
6.600000e+06,3.220000e-21
7.700000e+06,1.750000e-21
8.800000e+06,1.010000e-21
9.900000e+06,6.060000e-22
1.100000e+07,3.790000e-22
2.200000e+07,1.360000e-23
3.300000e+07,1.680000e-24
4.400000e+07,3.650000e-25
5.500000e+07,1.100000e-25
6.600000e+07,4.070000e-26
7.700000e+07,1.750000e-26
8.800000e+07,8.360000e-27
9.900000e+07,4.360000e-27
1.100000e+08,2.420000e-27
