B5+ + H(1s) --> B4+(3s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,1.020000e-18
5.500000e+03,8.450000e-18
1.100000e+04,4.180000e-17
2.200000e+04,1.100000e-16
3.300000e+04,1.590000e-16
4.400000e+04,1.860000e-16
6.875000e+04,1.590000e-16
9.900000e+04,1.220000e-16
1.375000e+05,9.970000e-17
2.750000e+05,5.350000e-17
5.500000e+05,3.230000e-17
8.250000e+05,1.680000e-17
1.100000e+06,7.770000e-18
1.650000e+06,3.500000e-18
2.200000e+06,1.100000e-18
4.400000e+06,5.320000e-19
6.600000e+06,5.820000e-20
8.800000e+06,1.310000e-21
