B5+ + H(1s) --> B4+(n=6) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,1.650000e-15
5.500000e+05,8.590000e-16
6.600000e+05,4.860000e-16
7.700000e+05,2.930000e-16
8.800000e+05,1.850000e-16
9.900000e+05,1.210000e-16
1.100000e+06,8.220000e-17
1.375000e+06,3.470000e-17
1.650000e+06,1.650000e-17
2.200000e+06,4.790000e-18
3.300000e+06,7.390000e-19
4.400000e+06,1.820000e-19
5.500000e+06,5.900000e-20
6.600000e+06,2.310000e-20
7.700000e+06,1.030000e-20
8.800000e+06,5.070000e-21
9.900000e+06,2.700000e-21
1.100000e+07,1.530000e-21
2.200000e+07,3.400000e-23
3.300000e+07,3.520000e-24
4.400000e+07,6.960000e-25
5.500000e+07,1.970000e-25
6.600000e+07,7.020000e-26
7.700000e+07,2.930000e-26
8.800000e+07,1.370000e-26
9.900000e+07,7.040000e-27
1.100000e+08,3.870000e-27
