B5+ + H(1s) --> B4+(n=7) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,1.310000e-15
5.500000e+05,6.820000e-16
6.600000e+05,3.840000e-16
7.700000e+05,2.290000e-16
8.800000e+05,1.440000e-16
9.900000e+05,9.350000e-17
1.100000e+06,6.290000e-17
1.375000e+06,2.610000e-17
1.650000e+06,1.220000e-17
2.200000e+06,3.470000e-18
3.300000e+06,5.190000e-19
4.400000e+06,1.250000e-19
5.500000e+06,4.020000e-20
6.600000e+06,1.560000e-20
7.700000e+06,6.900000e-21
8.800000e+06,3.390000e-21
9.900000e+06,1.800000e-21
1.100000e+07,1.020000e-21
2.200000e+07,2.220000e-23
3.300000e+07,2.290000e-24
4.400000e+07,4.510000e-25
5.500000e+07,1.280000e-25
6.600000e+07,4.550000e-26
7.700000e+07,1.900000e-26
8.800000e+07,8.890000e-27
9.900000e+07,4.560000e-27
1.100000e+08,2.500000e-27
