B5+ + H(1s) --> B4+(7p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,5.170000e-17
5.500000e+05,2.610000e-17
6.600000e+05,1.520000e-17
7.700000e+05,9.970000e-18
8.800000e+05,7.130000e-18
9.900000e+05,5.390000e-18
1.100000e+06,4.230000e-18
1.375000e+06,2.490000e-18
1.650000e+06,1.550000e-18
2.200000e+06,6.490000e-19
3.300000e+06,1.470000e-19
4.400000e+06,4.310000e-20
5.500000e+06,1.540000e-20
6.600000e+06,6.330000e-21
7.700000e+06,2.900000e-21
8.800000e+06,1.450000e-21
9.900000e+06,7.760000e-22
1.100000e+07,4.400000e-22
2.200000e+07,8.750000e-24
3.300000e+07,7.980000e-25
4.400000e+07,1.420000e-25
5.500000e+07,3.670000e-26
6.600000e+07,1.210000e-26
7.700000e+07,4.740000e-27
8.800000e+07,2.100000e-27
9.900000e+07,1.030000e-27
1.100000e+08,5.420000e-28
