B5+ + H(1s) --> B4+(5s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,4.120000e-18
5.500000e+03,2.910000e-18
1.100000e+04,1.490000e-17
2.200000e+04,1.260000e-17
3.300000e+04,1.190000e-17
4.400000e+04,5.060000e-18
6.875000e+04,6.150000e-18
9.900000e+04,7.500000e-18
1.375000e+05,6.370000e-18
2.750000e+05,1.140000e-17
5.500000e+05,9.910000e-18
8.250000e+05,9.090000e-18
1.100000e+06,4.400000e-18
1.650000e+06,1.960000e-18
2.200000e+06,8.420000e-19
4.400000e+06,2.580000e-19
6.600000e+06,3.850000e-20
8.800000e+06,6.740000e-22
