B5+ + He+(2s) --> B4+(6f) + He2+
X = Energy (eV),Y = Cross section (cm2)
5.500000e+02,5.000000e-17
1.100000e+03,4.880000e-17
2.200000e+03,4.270000e-17
5.500000e+03,3.690000e-17
1.100000e+04,2.770000e-17
2.200000e+04,2.280000e-17
5.500000e+04,2.660000e-17
1.100000e+05,3.730000e-17
