B5+ + H(1s) --> B4+(3d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,1.560000e-18
5.500000e+03,8.730000e-18
1.100000e+04,3.610000e-17
2.200000e+04,1.170000e-16
3.300000e+04,1.800000e-16
4.400000e+04,2.390000e-16
6.875000e+04,3.480000e-16
9.900000e+04,4.640000e-16
1.375000e+05,5.650000e-16
2.750000e+05,6.140000e-16
5.500000e+05,4.990000e-16
8.250000e+05,3.290000e-16
1.100000e+06,1.560000e-16
1.650000e+06,7.620000e-17
2.200000e+06,2.110000e-17
4.400000e+06,6.990000e-18
6.600000e+06,2.580000e-19
8.800000e+06,4.170000e-21
