B5+ + He+(2s) --> B4+(2s) + He2+
X = Energy (eV),Y = Cross section (cm2)
5.500000e+02,1.130000e-36
1.100000e+03,5.460000e-31
2.200000e+03,3.240000e-27
5.500000e+03,4.700000e-24
1.100000e+04,1.680000e-22
2.200000e+04,2.780000e-21
5.500000e+04,3.840000e-20
1.100000e+05,1.330000e-19
