B5+ + H(1s) --> B4+(3p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,1.820000e-18
5.500000e+03,1.310000e-17
1.100000e+04,7.820000e-17
2.200000e+04,1.890000e-16
3.300000e+04,2.890000e-16
4.400000e+04,3.640000e-16
6.875000e+04,4.430000e-16
9.900000e+04,4.340000e-16
1.375000e+05,3.880000e-16
2.750000e+05,2.550000e-16
5.500000e+05,1.640000e-16
8.250000e+05,8.160000e-17
1.100000e+06,3.200000e-17
1.650000e+06,1.740000e-17
2.200000e+06,7.040000e-18
4.400000e+06,3.570000e-18
6.600000e+06,3.310000e-19
8.800000e+06,1.170000e-20
