X,Y
0.120,1.053E+02
0.100,5.282E+01
0.900,1.511E+04
0.800,1.305E+04
0.750,1.196E+04
0.700,1.083E+04
0.600,8.491E+03
0.500,6.120E+03
0.480,5.653E+03
0.460,5.191E+03
0.440,4.737E+03
0.420,4.291E+03
0.400,3.857E+03
0.380,3.435E+03
0.340,2.640E+03
0.360,3.029E+03
0.140,1.834E+02
0.160,2.908E+02
0.180,4.295E+02
0.200,6.006E+02
0.220,8.044E+02
0.240,1.040E+03
0.260,1.307E+03
0.280,1.602E+03
0.300,1.924E+03
0.320,2.271E+03
1.900,2.728E+04
1.100,1.872E+04
1.800,2.661E+04
1.700,2.584E+04
1.600,2.497E+04
1.500,2.399E+04
1.400,2.289E+04
1.300,2.165E+04
1.200,2.027E+04
1.000,1.700E+04
2.900,3.059E+04
2.800,3.046E+04
2.700,3.029E+04
2.600,3.009E+04
2.500,2.985E+04
2.300,2.923E+04
2.400,2.956E+04
2.000,2.787E+04
2.200,2.884E+04
2.100,2.839E+04
3.700,3.080E+04
3.900,3.068E+04
3.800,3.075E+04
3.600,3.083E+04
3.500,3.086E+04
3.400,3.086E+04
3.300,3.085E+04
3.200,3.082E+04
3.100,3.077E+04
3.000,3.069E+04
4.000,3.061E+04
4.200,3.044E+04
4.400,3.024E+04
4.600,3.001E+04
4.800,2.976E+04
5.800,2.835E+04
5.600,2.864E+04
5.200,2.922E+04
5.000,2.950E+04
5.400,2.893E+04
6.000,2.805E+04
6.200,2.774E+04
6.400,2.744E+04
6.600,2.714E+04
6.800,2.684E+04
7.800,2.538E+04
7.600,2.566E+04
7.400,2.595E+04
7.200,2.625E+04
7.000,2.654E+04
8.000,2.510E+04
8.200,2.482E+04
8.400,2.454E+04
8.600,2.428E+04
8.800,2.401E+04
9.000,2.375E+04
9.200,2.349E+04
9.400,2.324E+04
9.600,2.299E+04
9.800,2.275E+04
10.000,2.251E+04
