X,Y
60.0,0.0124511
65.0,0.02120884
70.0,0.0344154
75.0,0.0509236
80.0,0.0710692
85.0,0.0934532
90.0,0.1183554
95.0,0.1446566
100.0,0.17179719999999998
110.0,0.2271976
120.0,0.2798
130.0,0.33016399999999996
140.0,0.37773
150.0,0.416902
160.0,0.450478
170.0,0.478458
180.0,0.50364
190.0,0.523226
200.0,0.5372159999999999
220.0,0.556802
240.0,0.562398
260.0,0.562398
280.0,0.556802
300.0,0.548408
340.0,0.5260239999999999
380.0,0.50364
400.0,0.492448
440.0,0.470064
480.0,0.44768
500.0,0.439286
600.0,0.39171999999999996
700.0,0.34975
800.0,0.31617399999999996
900.0,0.288194
1000.0,0.26413119999999995
1400.0,0.197259
1800.0,0.15696780000000002
2000.0,0.1424182
2500.0,0.11555739999999999
3000.0,0.0973704
4000.0,0.0744268
4500.0,0.0665924
5000.0,0.060156999999999995
6000.0,0.050643799999999996
7000.0,0.0439286
