X,Y
1.0000E+0,1.49E-21
1.0000E-03,3.96E-18
1.3895E-03,3.40E-18
1.9307E-03,2.77E-18
1.9307E-01,1.11E-20
1.3895E-01,1.36E-20
1.0000E-01,1.53E-20
1.0000E-02,2.33E-19
1.3895E-02,8.06E-20
1.9307E-02,1.62E-20
1.0000E-05,5.96E-18
2.6827E-02,2.05E-22
2.6827E-01,8.29E-21
2.6827E-03,2.11E-18
3.7276E-02,3.58E-21
3.7276E-03,1.48E-18
3.7276E-01,5.88E-21
5.1795E-02,1.04E-20
5.1795E-03,9.31E-19
5.1795E-01,3.95E-21
7.1969E-02,1.45E-20
7.1969E-03,5.10E-19
7.1969E-01,2.50E-21
7.1969E-04,4.43E-18
