X,Y
1.0000E+0,2.73E-20
1.0000E-03,1.92E-19
1.3895E-03,1.81E-19
1.9307E-03,1.67E-19
1.9307E-01,1.36E-19
1.3895E-01,1.43E-19
1.0000E-01,1.32E-19
1.0000E-02,3.71E-20
1.3895E-02,1.28E-20
1.9307E-02,5.22E-22
1.0000E-05,2.24E-19
2.6827E-02,5.50E-21
2.6827E-01,1.17E-19
2.6827E-03,1.48E-19
3.7276E-02,2.90E-20
3.7276E-03,1.25E-19
3.7276E-01,9.15E-20
5.1795E-02,6.54E-20
5.1795E-03,9.71E-20
5.1795E-01,6.63E-20
7.1969E-02,1.04E-19
7.1969E-03,6.69E-20
7.1969E-01,4.43E-20
7.1969E-04,2.01E-19
