X,Y
1.0000E+0,1.18E-20
1.0000E-03,1.97E-19
1.3895E-03,1.78E-19
1.9307E-03,1.54E-19
1.9307E-01,9.46E-20
1.3895E-01,1.16E-19
1.0000E-01,1.30E-19
1.0000E-02,6.16E-21
1.3895E-02,3.30E-22
1.9307E-02,1.36E-20
1.0000E-05,2.52E-19
2.6827E-02,4.33E-20
2.6827E-01,7.14E-20
2.6827E-03,1.25E-19
3.7276E-02,8.02E-20
3.7276E-03,9.28E-20
3.7276E-01,5.04E-20
5.1795E-02,1.12E-19
5.1795E-03,5.87E-20
5.1795E-01,3.33E-20
7.1969E-02,1.30E-19
7.1969E-03,2.77E-20
7.1969E-01,2.06E-20
7.1969E-04,2.11E-19
