X,Y
1.0000E+0,2.22E-21
1.0000E-03,3.06E-18
1.3895E-03,2.69E-18
1.9307E-03,2.27E-18
1.9307E-01,1.62E-20
1.3895E-01,1.97E-20
1.0000E-01,2.17E-20
1.0000E-02,2.46E-19
1.3895E-02,9.00E-20
1.9307E-02,1.90E-20
1.0000E-05,4.28E-18
2.6827E-02,2.32E-22
2.6827E-01,1.22E-20
2.6827E-03,1.80E-18
3.7276E-02,4.82E-21
3.7276E-03,1.32E-18
3.7276E-01,8.71E-21
5.1795E-02,1.41E-20
5.1795E-03,8.74E-19
5.1795E-01,5.89E-21
7.1969E-02,2.03E-20
7.1969E-03,5.08E-19
7.1969E-01,3.73E-21
7.1969E-04,3.36E-18
