X,Y
1.0000E+00,6.04E-21
1.0000E-03,5.36E-19
1.3895E-03,4.81E-19
1.9307E-03,4.13E-19
1.9307E-01,5.33E-20
1.3895E-01,6.83E-20
1.0000E-01,8.04E-20
1.0000E-02,2.69E-20
1.3895E-02,1.62E-21
1.9307E-02,5.50E-21
1.0000E-05,7.04E-19
2.6827E-02,2.87E-20
2.6827E-01,3.90E-20
2.6827E-03,3.34E-19
3.7276E-02,5.67E-20
3.7276E-03,2.47E-19
3.7276E-01,2.68E-20
5.1795E-02,7.74E-20
5.1795E-03,1.59E-19
5.1795E-01,1.74E-20
7.1969E-02,8.50E-20
7.1969E-03,8.19E-20
7.1969E-01,1.06E-20
7.1969E-04,5.79E-19
