X,Y
1.0000E+0,3.90E-20
1.0000E-03,6.49E-18
1.3895E-03,6.29E-18
1.9307E-03,6.02E-18
1.9307E-01,2.64E-19
1.3895E-01,3.11E-19
1.0000E-01,3.54E-19
1.0000E-02,3.33E-18
1.3895E-02,2.58E-18
1.9307E-02,1.86E-18
1.0000E-05,7.03E-18
2.6827E-02,1.26E-18
2.6827E-01,2.10E-19
2.6827E-03,5.68E-18
3.7276E-02,8.25E-19
3.7276E-03,5.24E-18
3.7276E-01,1.54E-19
5.1795E-02,5.56E-19
5.1795E-03,4.69E-18
5.1795E-01,1.05E-19
7.1969E-02,4.19E-19
7.1969E-03,4.05E-18
7.1969E-01,6.61E-20
7.1969E-04,6.64E-18
