X,Y
1.0000E+00,7.57E-22
1.0000E-03,5.64E-18
1.3895E-03,4.59E-18
1.9307E-03,3.51E-18
1.9307E-01,5.80E-21
1.3895E-01,7.21E-21
1.0000E-01,8.27E-21
1.0000E-02,1.86E-19
1.3895E-02,5.96E-20
1.9307E-02,1.11E-20
1.0000E-05,1.00E-17
2.6827E-02,1.23E-22
2.6827E-01,4.30E-21
2.6827E-03,2.48E-18
3.7276E-02,2.05E-21
3.7276E-03,1.59E-18
3.7276E-01,3.03E-21
5.1795E-02,5.93E-21
5.1795E-03,9.09E-19
5.1795E-01,2.03E-21
7.1969E-02,8.04E-21
7.1969E-03,4.53E-19
7.1969E-01,1.28E-21
7.1969E-04,6.58E-18
