X,Y
1.0000E+0,5.02E-24
1.0000E-03,1.03E-16
1.3895E-03,8.60E-17
1.9307E-03,6.86E-17
1.9307E-01,4.25E-21
1.3895E-01,1.32E-20
1.0000E-01,3.75E-20
1.0000E-02,8.99E-18
1.3895E-02,4.94E-18
1.9307E-02,2.56E-18
1.0000E-05,1.74E-16
2.6827E-02,1.25E-18
2.6827E-01,1.29E-21
2.6827E-03,5.18E-17
3.7276E-02,5.73E-19
3.7276E-03,3.68E-17
3.7276E-01,3.56E-22
5.1795E-02,2.45E-19
5.1795E-03,2.45E-17
5.1795E-01,8.81E-23
7.1969E-02,9.87E-20
7.1969E-03,1.53E-17
7.1969E-01,2.04E-23
7.1969E-04,1.18E-16
