X,Y
2.0,0.039172000000000005
3.0,0.453276
4.0,1.737558
5.0,3.41356
6.0,5.0363999999999995
7.0,6.46338
8.0,7.63854
9.0,8.56188
10.0,9.20542
11.0,9.625119999999999
12.0,9.84896
13.0,9.87694
14.0,9.793
15.0,9.625119999999999
16.0,9.429260000000001
17.0,9.20542
18.0,9.037539999999998
19.0,8.897639999999999
20.0,8.78572
25.0,8.47794
30.0,7.946319999999999
40.0,7.30278
50.0,6.743180000000001
60.0,6.2955
70.0,5.90378
80.0,5.56802
90.0,5.288219999999999
100.0,5.06438
110.0,4.868519999999999
120.0,4.728619999999999
130.0,4.56074
140.0,4.4488199999999996
150.0,4.30892
160.0,4.197
180.0,4.00114
200.0,3.8332599999999997
300.0,3.18972
400.0,2.702868
500.0,2.33633
600.0,2.050934
800.0,1.645224
1000.0,1.373818
1250.0,1.1359879999999998
1500.0,0.968108
1750.0,0.844996
