X,Y
1.0000E+0,8.71E-20
1.0000E-03,7.96E-20
1.3895E-03,8.15E-20
1.9307E-03,8.41E-20
1.9307E-01,3.80E-19
1.3895E-01,3.91E-19
1.0000E-01,3.75E-19
1.0000E-02,1.24E-19
1.3895E-02,1.43E-19
1.9307E-02,1.68E-19
1.0000E-05,7.48E-20
2.6827E-02,2.01E-19
2.6827E-01,3.39E-19
2.6827E-03,8.78E-20
3.7276E-02,2.42E-19
3.7276E-03,9.29E-20
3.7276E-01,2.77E-19
5.1795E-02,2.89E-19
5.1795E-03,1.00E-19
5.1795E-01,2.07E-19
7.1969E-02,3.37E-19
7.1969E-03,1.10E-19
7.1969E-01,1.40E-19
7.1969E-04,7.82E-20
