Kr8+ + CO --> Kr3+
X = Energy (eV),Y = Cross section (cm2)
8.400000e+01,1.680000e-17
1.646400e+02,2.270000e-17
4.048800e+02,2.950000e-17
8.240400e+02,3.980000e-17
1.680000e+03,6.740000e-17
4.124400e+03,7.260000e-17
8.400000e+03,8.130000e-17
