Kr36+ + H(n=1) --> Kr35+(n=15) + H+
X = Energy (eV),Y = Cross section (cm2)
8.400000e+01,3.800000e-15
4.200000e+02,4.940000e-15
8.400000e+02,7.240000e-15
2.100000e+03,6.310000e-15
4.200000e+03,7.130000e-15
6.300000e+03,7.590000e-15
8.400000e+03,7.700000e-15
1.470000e+04,8.710000e-15
2.100000e+04,8.840000e-15
8.400000e+04,9.260000e-15
2.100000e+05,9.120000e-15
4.200000e+05,8.580000e-15
8.400000e+05,8.070000e-15
2.100000e+06,5.500000e-15
4.200000e+06,3.360000e-15
8.400000e+06,1.000000e-15
