PB(5d106s26p2) + H+ --> PB+ + H
X = Energy (eV),Y = Cross section (cm2)
1.728450e+07,3.400000e-17
2.070000e+07,2.210000e-17
2.484000e+07,7.290000e-18
3.001500e+07,3.710000e-18
3.622500e+07,1.710000e-18
4.347000e+07,1.680000e-18
5.175000e+07,8.000000e-19
6.210000e+07,3.700000e-19
7.452000e+07,2.900000e-19
8.901000e+07,1.400000e-19
1.242000e+08,8.000000e-20
PB(5d106s26p2) + H+ --> PB+ + H
X = Energy (eV),Y = Cross section (cm2)
1.728450e+07,3.400000e-17
2.070000e+07,2.210000e-17
2.484000e+07,7.290000e-18
3.001500e+07,3.710000e-18
3.622500e+07,1.710000e-18
4.347000e+07,1.680000e-18
5.175000e+07,8.000000e-19
6.210000e+07,3.700000e-19
7.452000e+07,2.900000e-19
8.901000e+07,1.400000e-19
1.242000e+08,8.000000e-20
