X,Y
95.0,0.00716288
100.0,0.01127594
120.0,0.0422498
140.0,0.09653099999999999
160.0,0.166481
180.0,0.2414674
200.0,0.31337600000000004
220.0,0.374932
240.0,0.425296
260.0,0.46166999999999997
280.0,0.486852
300.0,0.50364
310.0,0.509236
320.0,0.512034
330.0,0.512034
340.0,0.514832
350.0,0.512034
360.0,0.512034
370.0,0.509236
380.0,0.506438
390.0,0.500842
400.0,0.498044
450.0,0.47286199999999995
500.0,0.444882
550.0,0.41969999999999996
600.0,0.394518
700.0,0.355346
800.0,0.32176999999999994
900.0,0.29379
1000.0,0.2688878
1600.0,0.1824296
2000.0,0.1505324
2500.0,0.1233918
3000.0,0.1046452
4000.0,0.0805824
5000.0,0.06575299999999999
6000.0,0.0554004
8000.0,0.0425296
10000.0,0.0344154
15000.0,0.0233633
20000.0,0.017683360000000002
25000.0,0.01424182
30000.0,0.01191948
