N6+ + H(1s) --> N5+(n=5,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.580000e+00
7.000000e+01,5.190000e-01
9.800000e+01,5.680000e-01
1.400000e+02,6.040000e-01
3.500000e+02,5.640000e-01
6.300000e+02,3.960000e-01
1.260000e+03,8.220000e-02
1.400000e+03,5.890000e-02
2.100000e+03,2.950000e-02
3.500000e+03,1.250000e-02
7.000000e+03,6.200000e-04
