N6+ + H(1s) --> N5+(n=6,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,2.160000e-02
7.000000e+01,5.060000e-02
9.800000e+01,6.140000e-02
1.400000e+02,6.770000e-02
3.500000e+02,2.400000e-01
6.300000e+02,2.170000e-01
1.260000e+03,5.870000e-02
1.400000e+03,4.770000e-02
2.100000e+03,3.090000e-02
3.500000e+03,8.850000e-03
7.000000e+03,4.120000e-04
