N6+ + H(1s) --> N5+(n=2,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,9.330000e-08
7.000000e+01,2.330000e-06
9.800000e+01,1.530000e-05
1.400000e+02,2.020000e-04
3.500000e+02,5.710000e-03
6.300000e+02,1.870000e-02
1.260000e+03,3.530000e-02
1.400000e+03,3.570000e-02
2.100000e+03,3.930000e-02
3.500000e+03,2.120000e-02
7.000000e+03,2.390000e-03
