N6+ + H(n=2) --> N5+(n=11,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,2.260000e-01
7.000000e+01,1.700000e-01
9.800000e+01,2.530000e-01
1.400000e+02,4.280000e-01
3.500000e+02,2.210000e-01
6.300000e+02,9.430000e-02
1.260000e+03,2.150000e-02
1.400000e+03,1.330000e-02
2.100000e+03,2.660000e-03
3.500000e+03,1.060000e-04
7.000000e+03,2.160000e-06
