N6+ + H(1s) --> N5+(n=4,l=2) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.080000e+01
7.000000e+01,1.210000e+01
9.800000e+01,1.190000e+01
1.400000e+02,1.000000e+01
3.500000e+02,4.620000e+00
6.300000e+02,1.700000e+00
1.260000e+03,4.860000e-01
1.400000e+03,4.110000e-01
2.100000e+03,1.450000e-01
3.500000e+03,2.740000e-02
7.000000e+03,8.880000e-04
