N6+ + H(n=2) --> N5+(n=9,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.350000e+00
7.000000e+01,2.770000e-01
9.800000e+01,2.270000e-01
1.400000e+02,2.050000e-01
3.500000e+02,9.370000e-02
6.300000e+02,2.800000e-02
1.260000e+03,6.400000e-03
1.400000e+03,3.900000e-03
2.100000e+03,9.620000e-04
3.500000e+03,8.000000e-05
7.000000e+03,2.620000e-06
