N6+ + H(1s) --> N5+(n=6,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,4.400000e-02
7.000000e+01,2.160000e-02
9.800000e+01,4.250000e-02
1.400000e+02,2.840000e-02
3.500000e+02,4.830000e-02
6.300000e+02,6.330000e-02
1.260000e+03,2.700000e-02
1.400000e+03,2.810000e-02
2.100000e+03,8.490000e-03
3.500000e+03,1.110000e-03
7.000000e+03,1.030000e-04
