N6+ + H(n=2) --> N5+(n=8,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,5.390000e+00
7.000000e+01,4.880000e-01
9.800000e+01,3.420000e-01
1.400000e+02,2.550000e-01
3.500000e+02,8.760000e-02
6.300000e+02,3.090000e-02
1.260000e+03,5.310000e-03
1.400000e+03,4.070000e-03
2.100000e+03,9.310000e-04
3.500000e+03,9.510000e-05
7.000000e+03,3.100000e-06
