X,Y
4000.0,8.94E-11
6000.0,3.9E-10
8000.0,8.61E-10
10000.0,1.42E-9
15000.0,2.83E-9
20000.0,4.06E-9
30000.0,5.9E-9
40000.0,7.16E-9
60000.0,8.71E-9
80000.0,9.63E-9
100000.0,1.02E-8
150000.0,1.11E-8
200000.0,1.16E-8
300000.0,1.21E-8
500000.0,1.24E-8
750000.0,1.26E-8
1000000.0,1.27E-8
2500000.0,1.28E-8
5000000.0,1.28E-8
7500000.0,1.25E-8
