X,Y
1.0970,1.01E+6
1.0970,1.21E+6
1.5000,5.21E+5
1.0000,1.30E+6
2.0000,2.39E+5
3.0000,8.02E+4
4.0000,3.70E+4
5.0000,2.03E+4
6.0000,1.25E+4
8.0000,5.82E+3
8.9790,4.29E+3
8.9790,3.14E+4
10.0000,2.36E+4
15.0000,7.92E+3
20.0000,3.57E+3
30.0000,1.14E+3
40.0000,5.04E+2
50.0000,2.70E+2
60.0000,1.65E+2
80.0000,7.92E+1
100.0000,4.78E+1
150.0000,2.33E+1
200.0000,1.64E+1
300.0000,1.18E+1
400.0000,9.89E+0
500.0000,8.78E+0
600.0000,8.01E+0
800.0000,6.94E+0
1000.0000,6.20E+0
