X,Y
0.120,3.420E+01
0.100,1.404E+01
0.900,1.068E+05
0.800,7.863E+04
0.750,6.567E+04
0.700,5.366E+04
0.600,3.299E+04
0.500,1.750E+04
0.480,1.506E+04
0.460,1.285E+04
0.440,1.084E+04
0.420,9.053E+03
0.400,7.467E+03
0.380,6.077E+03
0.340,3.846E+03
0.360,4.874E+03
0.140,7.139E+01
0.160,1.337E+02
0.180,2.308E+02
0.200,3.741E+02
0.220,5.753E+02
0.240,8.502E+02
0.260,1.213E+03
0.280,1.678E+03
0.300,2.262E+03
0.320,2.980E+03
1.900,4.002E+05
1.100,1.686E+05
1.800,3.756E+05
1.700,3.495E+05
1.600,3.220E+05
1.500,2.932E+05
1.400,2.632E+05
1.300,2.322E+05
1.200,2.005E+05
1.000,1.372E+05
2.900,5.743E+05
2.800,5.620E+05
2.700,5.487E+05
2.600,5.344E+05
2.500,5.190E+05
2.300,4.846E+05
2.400,5.024E+05
2.000,4.234E+05
2.200,4.656E+05
2.100,4.452E+05
3.700,6.443E+05
3.900,6.555E+05
3.800,6.502E+05
3.600,6.379E+05
3.500,6.309E+05
3.400,6.233E+05
3.300,6.150E+05
3.200,6.060E+05
3.100,5.963E+05
3.000,5.857E+05
4.000,6.604E+05
4.200,6.689E+05
4.400,6.757E+05
4.600,6.812E+05
4.800,6.855E+05
5.800,6.932E+05
5.600,6.931E+05
5.200,6.910E+05
5.000,6.887E+05
5.400,6.924E+05
6.000,6.927E+05
6.200,6.917E+05
6.400,6.903E+05
6.600,6.885E+05
6.800,6.863E+05
7.800,6.718E+05
7.600,6.751E+05
7.400,6.782E+05
7.200,6.812E+05
7.000,6.839E+05
8.000,6.683E+05
8.200,6.647E+05
8.400,6.610E+05
8.600,6.573E+05
8.800,6.534E+05
9.000,6.495E+05
9.200,6.455E+05
9.400,6.414E+05
9.600,6.374E+05
9.800,6.333E+05
10.000,6.292E+05
