X,Y
0.120,4.345E-01
0.100,1.067E-01
0.900,3.161E+03
0.800,2.289E+03
0.750,1.905E+03
0.700,1.556E+03
0.600,9.666E+02
0.500,5.267E+02
0.480,4.565E+02
0.460,3.922E+02
0.440,3.336E+02
0.420,2.807E+02
0.400,2.333E+02
0.380,1.912E+02
0.340,1.222E+02
0.360,1.542E+02
0.140,1.250E+00
0.160,2.882E+00
0.180,5.717E+00
0.200,1.017E+01
0.220,1.668E+01
0.240,2.569E+01
0.260,3.760E+01
0.280,5.284E+01
0.300,7.179E+01
0.320,9.478E+01
1.900,1.734E+04
1.100,5.277E+03
1.800,1.561E+04
1.700,1.393E+04
1.600,1.231E+04
1.500,1.074E+04
1.400,9.246E+03
1.300,7.830E+03
1.200,6.304E+03
1.000,4.159E+03
2.900,3.554E+04
2.800,3.372E+04
2.700,3.189E+04
2.600,3.005E+04
2.500,2.820E+04
2.300,2.452E+04
2.400,2.636E+04
2.000,1.910E+04
2.200,2.270E+04
2.100,2.089E+04
3.700,4.946E+04
3.900,5.269E+04
3.800,5.109E+04
3.600,4.780E+04
3.500,4.611E+04
3.400,4.441E+04
3.300,4.267E+04
3.200,4.092E+04
3.100,3.914E+04
3.000,3.735E+04
4.000,5.427E+04
4.200,5.734E+04
4.400,6.030E+04
4.600,6.314E+04
4.800,6.586E+04
5.800,7.782E+04
5.600,7.564E+04
5.200,7.097E+04
5.000,6.847E+04
5.400,7.336E+04
6.000,7.990E+04
6.200,8.189E+04
6.400,8.378E+04
6.600,8.558E+04
6.800,8.729E+04
7.800,9.468E+04
7.600,9.334E+04
7.400,9.194E+04
7.200,9.047E+04
7.000,8.892E+04
8.000,9.594E+04
8.200,9.714E+04
8.400,9.827E+04
8.600,9.935E+04
8.800,1.004E+05
9.000,1.013E+05
9.200,1.023E+05
9.400,1.031E+05
9.600,1.039E+05
9.800,1.049E+05
10.000,1.054E+05
