X,Y
0.120,3.067E+00
0.100,8.177E-01
0.900,1.090E+04
0.800,7.932E+03
0.750,6.633E+03
0.700,5.458E+03
0.600,3.476E+03
0.500,1.977E+03
0.480,1.734E+03
0.460,1.508E+03
0.440,1.301E+03
0.420,1.112E+03
0.400,9.398E+02
0.380,7.847E+02
0.340,5.238E+02
0.360,6.463E+02
0.140,8.189E+00
0.160,1.768E+01
0.180,3.305E+01
0.200,5.579E+01
0.220,8.728E+01
0.240,1.288E+02
0.260,1.815E+02
0.280,2.465E+02
0.300,3.246E+02
0.320,4.168E+02
1.900,6.360E+04
1.100,1.828E+04
1.800,5.690E+04
1.700,5.042E+04
1.600,4.421E+04
1.500,3.829E+04
1.400,3.270E+04
1.300,2.748E+04
1.200,2.266E+04
1.000,1.435E+04
2.900,1.363E+05
2.800,1.289E+05
2.700,1.215E+05
2.600,1.141E+05
2.500,1.067E+05
2.300,9.197E+04
2.400,9.931E+04
2.000,7.049E+04
2.200,8.470E+04
2.100,7.753E+04
3.700,1.928E+05
3.900,2.059E+05
3.800,1.994E+05
3.600,1.860E+05
3.500,1.792E+05
3.400,1.722E+05
3.300,1.652E+05
3.200,1.581E+05
3.100,1.509E+05
3.000,1.436E+05
4.000,2.123E+05
4.200,2.248E+05
4.400,2.368E+05
4.600,2.483E+05
4.800,2.593E+05
5.800,3.075E+05
5.600,2.987E+05
5.200,2.799E+05
5.000,2.699E+05
5.400,2.896E+05
6.000,3.158E+05
6.200,3.237E+05
6.400,3.312E+05
6.600,3.383E+05
6.800,3.451E+05
7.800,3.740E+05
7.600,3.689E+05
7.400,3.634E+05
7.200,3.576E+05
7.000,3.515E+05
8.000,3.789E+05
8.200,3.836E+05
8.400,3.879E+05
8.600,3.921E+05
8.800,3.960E+05
9.000,3.996E+05
9.200,4.031E+05
9.400,4.064E+05
9.600,4.094E+05
9.800,4.123E+05
10.000,4.150E+05
