X,Y
4.0,0.1908236
5.0,1.02127
6.0,2.96588
7.0,5.67994
8.0,8.5339
9.0,10.996139999999999
10.0,12.8708
11.0,14.18586
12.0,15.025260000000001
13.0,15.612839999999998
14.0,16.0885
15.0,16.5082
16.0,16.87194
17.0,17.09578
18.0,17.2077
19.0,17.17972
20.0,17.12376
25.0,16.732039999999998
30.0,16.032539999999997
40.0,14.66152
50.0,13.514339999999999
60.0,12.535039999999999
70.0,11.7516
80.0,11.192
90.0,10.54846
100.0,9.98886
110.0,9.625119999999999
120.0,9.28936
130.0,8.9536
140.0,8.61784
150.0,8.31006
160.0,8.00228
180.0,7.49864
200.0,7.07894
267.0,6.1556
333.0,5.56802
400.0,5.1762999999999995
600.0,4.39286
800.0,3.86124
1000.0,3.46952
1250.0,3.04982
1500.0,2.7084639999999998
1750.0,2.4370580000000004
2000.0,2.2160159999999998
