X,Y
1.0000E+0,7.38E-22
1.0000E-03,3.07E-18
1.3895E-03,2.45E-18
1.9307E-03,1.81E-18
1.9307E-01,7.51E-21
1.3895E-01,1.02E-20
1.0000E-01,1.32E-20
1.0000E-02,4.31E-20
1.3895E-02,5.06E-21
1.9307E-02,6.47E-22
1.0000E-05,5.77E-18
2.6827E-02,7.28E-21
2.6827E-01,5.21E-21
2.6827E-03,1.22E-18
3.7276E-02,1.33E-20
3.7276E-03,7.25E-19
3.7276E-01,3.45E-21
5.1795E-02,1.61E-20
5.1795E-03,3.71E-19
5.1795E-01,2.19E-21
7.1969E-02,1.55E-20
7.1969E-03,1.53E-19
7.1969E-01,1.31E-21
7.1969E-04,3.64E-18
