X,Y
1.0000E+0,1.04E-21
1.0000E-03,4.82E-18
1.3895E-03,4.03E-18
1.9307E-03,3.18E-18
1.9307E-01,7.90E-21
1.3895E-01,9.75E-21
1.0000E-01,1.11E-20
1.0000E-02,2.12E-19
1.3895E-02,6.96E-20
1.9307E-02,1.36E-20
1.0000E-05,7.87E-18
2.6827E-02,1.48E-22
2.6827E-01,5.87E-21
2.6827E-03,2.34E-18
3.7276E-02,2.63E-21
3.7276E-03,1.56E-18
3.7276E-01,4.15E-21
5.1795E-02,7.72E-21
5.1795E-03,9.36E-19
5.1795E-01,2.79E-21
7.1969E-02,1.06E-20
7.1969E-03,4.88E-19
7.1969E-01,1.75E-21
7.1969E-04,5.51E-18
