X,Y
1.0000E+0,1.45E-21
1.0000E-03,2.03E-18
1.3895E-03,1.71E-18
1.9307E-03,1.35E-18
1.9307E-01,1.44E-20
1.3895E-01,1.94E-20
1.0000E-01,2.45E-20
1.0000E-02,5.10E-20
1.3895E-02,6.05E-21
1.9307E-02,1.13E-21
1.0000E-05,3.22E-18
2.6827E-02,1.18E-20
2.6827E-01,1.01E-20
2.6827E-03,9.82E-19
3.7276E-02,2.28E-20
3.7276E-03,6.41E-19
3.7276E-01,6.73E-21
5.1795E-02,2.83E-20
5.1795E-03,3.61E-19
5.1795E-01,4.29E-21
7.1969E-02,2.82E-20
7.1969E-03,1.63E-19
7.1969E-01,2.57E-21
7.1969E-04,2.31E-18
