X,Y
1.0000E+0,5.12E-23
1.0000E-03,4.78E-17
1.3895E-03,4.57E-17
1.9307E-03,4.29E-17
1.9307E-01,4.12E-20
1.3895E-01,1.19E-19
1.0000E-01,3.13E-19
1.0000E-02,1.94E-17
1.3895E-02,1.41E-17
1.9307E-02,9.41E-18
1.0000E-05,5.37E-17
2.6827E-02,5.77E-18
2.6827E-01,1.29E-20
2.6827E-03,3.95E-17
3.7276E-02,3.22E-18
3.7276E-03,3.53E-17
3.7276E-01,3.68E-21
5.1795E-02,1.63E-18
5.1795E-03,3.04E-17
5.1795E-01,9.43E-22
7.1969E-02,7.51E-19
7.1969E-03,2.50E-17
7.1969E-01,2.27E-22
7.1969E-04,4.93E-17
