X,Y
1.0000E+0,5.68E-22
1.0000E-03,6.35E-18
1.3895E-03,5.04E-18
1.9307E-03,3.72E-18
1.9307E-01,4.38E-21
1.3895E-01,5.48E-21
1.0000E-01,6.32E-21
1.0000E-02,1.63E-19
1.3895E-02,5.03E-20
1.9307E-02,9.13E-21
1.0000E-05,1.23E-17
2.6827E-02,1.00E-22
2.6827E-01,3.25E-21
2.6827E-03,2.53E-18
3.7276E-02,1.63E-21
3.7276E-03,1.56E-18
3.7276E-01,2.28E-21
5.1795E-02,4.62E-21
5.1795E-03,8.59E-19
5.1795E-01,1.52E-21
7.1969E-02,6.19E-21
7.1969E-03,4.09E-19
7.1969E-01,9.60E-22
7.1969E-04,7.58E-18
