X,Y
1.0000E+0,1.05E-21
1.0000E-03,5.70E-17
1.3895E-03,4.69E-17
1.9307E-03,3.65E-17
1.9307E-01,9.28E-21
1.3895E-01,1.24E-20
1.0000E-01,1.73E-20
1.0000E-02,3.54E-18
1.3895E-02,1.76E-18
1.9307E-02,8.08E-19
1.0000E-05,1.01E-16
2.6827E-02,3.46E-19
2.6827E-01,6.74E-21
2.6827E-03,2.66E-17
3.7276E-02,1.42E-19
3.7276E-03,1.81E-17
3.7276E-01,4.64E-21
5.1795E-02,5.92E-20
5.1795E-03,1.14E-17
5.1795E-01,3.00E-21
7.1969E-02,2.85E-20
7.1969E-03,6.62E-18
7.1969E-01,1.83E-21
7.1969E-04,6.63E-17
