X,Y
1.0000E+0,1.09E-23
1.0000E-03,8.77E-17
1.3895E-03,7.82E-17
1.9307E-03,6.73E-17
1.9307E-01,9.58E-21
1.3895E-01,2.91E-20
1.0000E-01,8.14E-20
1.0000E-02,1.41E-17
1.3895E-02,8.40E-18
1.9307E-02,4.66E-18
1.0000E-05,1.21E-16
2.6827E-02,2.40E-18
2.6827E-01,2.93E-21
2.6827E-03,5.54E-17
3.7276E-02,1.15E-18
3.7276E-03,4.33E-17
3.7276E-01,8.13E-22
5.1795E-02,5.13E-19
5.1795E-03,3.18E-17
5.1795E-01,2.06E-22
7.1969E-02,2.12E-19
7.1969E-03,2.19E-17
7.1969E-01,4.83E-23
7.1969E-04,9.56E-17
