X,Y
1.0000E+0,2.18E-21
1.0000E-03,1.49E-18
1.3895E-03,1.29E-18
1.9307E-03,1.05E-18
1.9307E-01,2.11E-20
1.3895E-01,2.81E-20
1.0000E-01,3.50E-20
1.0000E-02,5.02E-20
1.3895E-02,5.83E-21
1.9307E-02,1.68E-21
1.0000E-05,2.20E-18
2.6827E-02,1.53E-20
2.6827E-01,1.49E-20
2.6827E-03,7.94E-19
3.7276E-02,3.05E-20
3.7276E-03,5.43E-19
3.7276E-01,1.00E-20
5.1795E-02,3.87E-20
5.1795E-03,3.21E-19
5.1795E-01,6.40E-21
7.1969E-02,3.95E-20
7.1969E-03,1.54E-19
7.1969E-01,3.85E-21
7.1969E-04,1.66E-18
