X,Y
1.0000E+0,2.63E-21
1.0000E-03,4.05E-17
1.3895E-03,3.58E-17
1.9307E-03,3.04E-17
1.9307E-01,2.27E-20
1.3895E-01,2.99E-20
1.0000E-01,4.07E-20
1.0000E-02,5.20E-18
1.3895E-02,2.86E-18
1.9307E-02,1.43E-18
1.0000E-05,5.71E-17
2.6827E-02,6.64E-19
2.6827E-01,1.66E-20
2.6827E-03,2.45E-17
3.7276E-02,2.90E-19
3.7276E-03,1.86E-17
3.7276E-01,1.15E-20
5.1795E-02,1.28E-19
5.1795E-03,1.32E-17
5.1795E-01,7.48E-21
7.1969E-02,6.47E-20
7.1969E-03,8.65E-18
7.1969E-01,4.57E-21
7.1969E-04,4.45E-17
