X,Y
1.0000E+0,3.53E-21
1.0000E-03,2.18E-18
1.3895E-03,1.96E-18
1.9307E-03,1.70E-18
1.9307E-01,2.47E-20
1.3895E-01,2.98E-20
1.0000E-01,3.20E-20
1.0000E-02,2.40E-19
1.3895E-02,9.39E-20
1.9307E-02,2.08E-20
1.0000E-05,2.86E-18
2.6827E-02,1.85E-22
2.6827E-01,1.90E-20
2.6827E-03,1.40E-18
3.7276E-02,6.51E-21
3.7276E-03,1.08E-18
3.7276E-01,1.37E-20
5.1795E-02,1.98E-20
5.1795E-03,7.53E-19
5.1795E-01,9.28E-21
7.1969E-02,2.92E-20
7.1969E-03,4.65E-19
7.1969E-01,5.91E-21
7.1969E-04,2.35E-18
