Ga(4s24p) + He2+ --> Ga2+ + He
X = Energy (eV),Y = Cross section (cm2)
2.660000e+06,6.200000e-17
3.080000e+06,2.500000e-17
3.710000e+06,2.200000e-17
4.410000e+06,1.400000e-17
5.250000e+06,5.600000e-18
6.230000e+06,2.800000e-18
7.350000e+06,1.000000e-18
8.750000e+06,9.000000e-19
1.050000e+07,4.000000e-19
1.260000e+07,3.000000e-19
