X,Y
0.120,2.603E-01
0.100,1.080E-01
0.900,4.000E+02
0.800,2.892E+02
0.750,2.405E+02
0.700,1.966E+02
0.600,1.231E+02
0.500,6.869E+01
0.480,6.006E+01
0.460,5.211E+01
0.440,4.485E+01
0.420,3.827E+01
0.400,3.234E+01
0.380,2.703E+01
0.340,1.819E+01
0.360,2.232E+01
0.140,5.256E-01
0.160,9.418E-01
0.180,1.549E+00
0.200,2.388E+00
0.220,3.501E+00
0.240,4.929E+00
0.260,6.713E+00
0.280,8.893E+00
0.300,1.151E+01
0.320,1.459E+01
1.900,2.136E+03
1.100,6.704E+02
1.800,1.936E+03
1.700,1.738E+03
1.600,1.544E+03
1.500,1.354E+03
1.400,1.170E+03
1.300,9.934E+02
1.200,8.253E+02
1.000,5.277E+02
2.900,4.075E+03
2.800,3.893E+03
2.700,3.708E+03
2.600,3.519E+03
2.500,3.327E+03
2.300,2.936E+03
2.400,3.133E+03
2.000,2.336E+03
2.200,2.737E+03
2.100,2.537E+03
3.700,5.389E+03
3.900,5.676E+03
3.800,5.534E+03
3.600,5.239E+03
3.500,5.084E+03
3.400,4.926E+03
3.300,4.764E+03
3.200,4.598E+03
3.100,4.427E+03
3.000,4.253E+03
4.000,5.814E+03
4.200,6.078E+03
4.400,6.327E+03
4.600,6.562E+03
4.800,6.782E+03
5.800,7.694E+03
5.600,7.534E+03
5.200,7.183E+03
5.000,6.989E+03
5.400,7.364E+03
6.000,7.842E+03
6.200,7.981E+03
6.400,8.111E+03
6.600,8.231E+03
6.800,8.344E+03
7.800,8.795E+03
7.600,8.718E+03
7.400,8.635E+03
7.200,8.545E+03
7.000,8.448E+03
8.000,8.866E+03
8.200,8.932E+03
8.400,8.992E+03
8.600,9.047E+03
8.800,9.098E+03
9.000,9.144E+03
9.200,9.186E+03
9.400,9.223E+03
9.600,9.258E+03
9.800,9.288E+03
10.000,9.315E+03
