X,Y
40000.0,0.67644
50000.0,0.95769
75000.0,1.6829999999999998
100000.0,2.4864
150000.0,3.625
200000.0,4.2792
400000.0,4.964700000000001
600000.0,4.6862
800000.0,4.2724
1000000.0,3.8715000000000006
2000000.0,2.6095
5000000.0,1.3423
7000000.0,1.0181
