Ne4+ + H --> Ne3+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+03,1.960000e-15
5.200000e+03,1.950000e-15
9.200000e+03,2.070000e-15
1.200000e+04,2.150000e-15
