Ne10+ + He --> Ne8+(4l5l') + He2+
X = Energy (eV),Y = Cross section (cm2)
1.632000e+01,1.891000e-16
2.406000e+01,1.621000e-16
3.266000e+01,1.418000e-16
4.296000e+01,1.267000e-16
5.328000e+01,1.143000e-16
6.360000e+01,1.021000e-16
7.132000e+01,9.116000e-17
8.078000e+01,8.058000e-17
8.936000e+01,7.271000e-17
9.968000e+01,6.697000e-17
1.100000e+02,6.427000e-17
1.203000e+02,6.697000e-17
1.271800e+02,7.050000e-17
1.357800e+02,7.271000e-17
1.452200e+02,7.050000e-17
1.555400e+02,6.907000e-17
1.650000e+02,6.836000e-17
1.753000e+02,7.197000e-17
1.821800e+02,7.655000e-17
1.916200e+02,7.894000e-17
2.002200e+02,7.734000e-17
2.088200e+02,7.197000e-17
2.165600e+02,6.697000e-17
2.234200e+02,6.297000e-17
2.328800e+02,5.981000e-17
2.414800e+02,5.920000e-17
2.526400e+02,6.105000e-17
2.612400e+02,6.494000e-17
2.689600e+02,6.766000e-17
2.784200e+02,6.836000e-17
2.904600e+02,6.494000e-17
2.999000e+02,6.232000e-17
3.093600e+02,6.168000e-17
3.239600e+02,6.297000e-17
