X,Y
40000,8.09520539341004
50187.73321880115,9.096215523587484
60281.70922875216,9.92739709781867
69922.01636330874,10.221005253172448
79700.75043161213,10.221005253172448
90847.08586915495,10.073133875341101
100000,9.783768820846865
149136.8111641961,8.09520539341004
200394.94613193723,6.997398039437172
301470.84533851536,5.304978360892095
398107.12549051456,4.325894151601389
503369.40310984675,3.631838969091731
604132.3381196139,3.0939000920310145
700298.2470943753,2.753426042592649
797786.7854339895,2.414967743644526
900983.7042832908,2.212772075323669
1000000,2.027505448144378
1493628.1615335895,1.4291026383864742
2009232.8642057823,1.1154971626103904
3001046.789056552,.7983775542846154
4001960.496325705,.6236670030057329
5020622.85917749,.5015514651869301
6029801.835591658,.4337345947747288
6993538.840458748,.3805762335555575
8040870.550470885,.3388195890169376
9006281.830106635,.30605846811709325
10000000,.276465214183565
