X,Y
180,7.5
200,8.5
220,9.3
240,10.3
260,11.8
280,13.1
300,14.6
320,15.4
340,16.5
360,18.0
380,19.5
400,21.0
420,22.8
440,25.1
460,27.0
480,28.0
500,29.6
520,32.7
540,34.6
560,36.0
580,37.4
600,39.2
620,40.9
640,39.5
660,37.6
680,37.5
700,37.3
720,32.0
740,36.3
760,35.4
