X,Y
0.120,4.350E+01
0.100,2.129E+01
0.900,8.850E+03
0.800,7.473E+03
0.750,6.763E+03
0.700,6.042E+03
0.600,4.596E+03
0.500,3.193E+03
0.480,2.925E+03
0.460,2.664E+03
0.440,2.409E+03
0.420,2.162E+03
0.400,1.925E+03
0.380,1.698E+03
0.340,1.277E+03
0.360,1.481E+03
0.140,7.737E+01
0.160,1.248E+02
0.180,1.873E+02
0.200,2.659E+02
0.220,3.613E+02
0.240,4.736E+02
0.260,6.028E+02
0.280,7.484E+02
0.300,9.100E+02
0.320,1.087E+03
1.900,1.806E+04
1.100,1.137E+04
1.800,1.748E+04
1.700,1.683E+04
1.600,1.612E+04
1.500,1.534E+04
1.400,1.447E+04
1.300,1.352E+04
1.200,1.249E+04
1.000,1.015E+04
2.900,2.141E+04
2.800,2.122E+04
2.700,2.102E+04
2.600,2.078E+04
2.500,2.051E+04
2.300,1.987E+04
2.400,2.021E+04
2.000,1.859E+04
2.200,1.949E+04
2.100,1.906E+04
3.700,2.216E+04
3.900,2.220E+04
3.800,2.218E+04
3.600,2.212E+04
3.500,2.207E+04
3.400,2.200E+04
3.300,2.192E+04
3.200,2.182E+04
3.100,2.170E+04
3.000,2.157E+04
4.000,2.220E+04
4.200,2.219E+04
4.400,2.214E+04
4.600,2.207E+04
4.800,2.197E+04
5.800,2.128E+04
5.600,2.144E+04
5.200,2.173E+04
5.000,2.186E+04
5.400,2.159E+04
6.000,2.111E+04
6.200,2.094E+04
6.400,2.076E+04
6.600,2.058E+04
6.800,2.040E+04
7.800,1.948E+04
7.600,1.966E+04
7.400,1.985E+04
7.200,2.003E+04
7.000,2.022E+04
8.000,1.929E+04
8.200,1.911E+04
8.400,1.893E+04
8.600,1.875E+04
8.800,1.857E+04
9.000,1.839E+04
9.200,1.821E+04
9.400,1.804E+04
9.600,1.787E+04
9.800,1.770E+04
10.000,1.754E+04
