X,Y
1.0000E+0,1.82E-20
1.0000E-03,1.26E-17
1.3895E-03,1.20E-17
1.9307E-03,1.13E-17
1.9307E-01,1.38E-19
1.3895E-01,1.70E-19
1.0000E-01,2.07E-19
1.0000E-02,4.94E-18
1.3895E-02,3.50E-18
1.9307E-02,2.28E-18
1.0000E-05,1.42E-17
2.6827E-02,1.36E-18
2.6827E-01,1.05E-19
2.6827E-03,1.04E-17
3.7276E-02,7.63E-19
3.7276E-03,9.26E-18
3.7276E-01,7.54E-20
5.1795E-02,4.32E-19
5.1795E-03,7.94E-18
5.1795E-01,5.02E-20
7.1969E-02,2.76E-19
7.1969E-03,6.46E-18
7.1969E-01,3.12E-20
7.1969E-04,1.30E-17
