X,Y
1.0000E+0,2.77E-20
1.0000E-03,1.41E-20
1.3895E-03,1.18E-20
1.9307E-03,8.95E-21
1.9307E-01,1.83E-19
1.3895E-01,2.08E-19
1.0000E-01,2.16E-19
1.0000E-02,5.55E-21
1.3895E-02,1.85E-20
1.9307E-02,4.22E-20
1.0000E-05,2.12E-20
2.6827E-02,7.78E-20
2.6827E-01,1.47E-19
2.6827E-03,5.77E-21
3.7276E-02,1.22E-19
3.7276E-03,2.61E-21
3.7276E-01,1.08E-19
5.1795E-02,1.67E-19
5.1795E-03,3.47E-22
5.1795E-01,7.44E-20
7.1969E-02,2.01E-19
7.1969E-03,5.25E-22
7.1969E-01,4.72E-20
7.1969E-04,1.59E-20
