X,Y
1.0000E+0,1.38E-21
1.0000E-03,5.23E-17
1.3895E-03,4.40E-17
1.9307E-03,3.53E-17
1.9307E-01,1.22E-20
1.3895E-01,1.62E-20
1.0000E-01,2.24E-20
1.0000E-02,4.07E-18
1.3895E-02,2.08E-18
1.9307E-02,9.77E-19
1.0000E-05,8.55E-17
2.6827E-02,4.27E-19
2.6827E-01,8.84E-21
2.6827E-03,2.66E-17
3.7276E-02,1.78E-19
3.7276E-03,1.87E-17
3.7276E-01,6.10E-21
5.1795E-02,7.53E-20
5.1795E-03,1.22E-17
5.1795E-01,3.96E-21
7.1969E-02,3.67E-20
7.1969E-03,7.35E-18
7.1969E-01,2.41E-21
7.1969E-04,5.96E-17
