X,Y
1.0000E+0,1.09E-19
1.0000E-03,1.96E-18
1.3895E-03,1.93E-18
1.9307E-03,1.88E-18
1.9307E-01,5.88E-19
1.3895E-01,6.45E-19
1.0000E-01,6.64E-19
1.0000E-02,1.35E-18
1.3895E-02,1.19E-18
1.9307E-02,1.02E-18
1.0000E-05,2.05E-18
2.6827E-02,8.64E-19
2.6827E-01,4.95E-19
2.6827E-03,1.82E-18
3.7276E-02,7.50E-19
3.7276E-03,1.74E-18
3.7276E-01,3.82E-19
5.1795E-02,6.86E-19
5.1795E-03,1.63E-18
5.1795E-01,2.71E-19
7.1969E-02,6.66E-19
7.1969E-03,1.51E-18
7.1969E-01,1.78E-19
7.1969E-04,1.99E-18
