X,Y
1.0000E+0,9.87E-21
1.0000E-03,1.95E-17
1.3895E-03,1.83E-17
1.9307E-03,1.69E-17
1.9307E-01,7.91E-20
1.3895E-01,1.01E-19
1.0000E-01,1.29E-19
1.0000E-02,5.78E-18
1.3895E-02,3.79E-18
1.9307E-02,2.26E-18
1.0000E-05,2.30E-17
2.6827E-02,1.23E-18
2.6827E-01,5.96E-20
2.6827E-03,1.50E-17
3.7276E-02,6.25E-19
3.7276E-03,1.29E-17
3.7276E-01,4.20E-20
5.1795E-02,3.20E-19
5.1795E-03,1.05E-17
5.1795E-01,2.77E-20
7.1969E-02,1.85E-19
7.1969E-03,8.10E-18
7.1969E-01,1.71E-20
7.1969E-04,2.04E-17
