X,Y
1.0000E+0,6.04E-24
1.0000E-03,9.92E-17
1.3895E-03,8.48E-17
1.9307E-03,6.94E-17
1.9307E-01,5.50E-21
1.3895E-01,1.68E-20
1.0000E-01,4.74E-20
1.0000E-02,1.05E-17
1.3895E-02,5.90E-18
1.9307E-02,3.11E-18
1.0000E-05,1.56E-16
2.6827E-02,1.54E-18
2.6827E-01,1.66E-21
2.6827E-03,5.38E-17
3.7276E-02,7.14E-19
3.7276E-03,3.94E-17
3.7276E-01,4.61E-22
5.1795E-02,3.09E-19
5.1795E-03,2.71E-17
5.1795E-01,1.16E-22
7.1969E-02,1.25E-19
7.1969E-03,1.74E-17
7.1969E-01,2.69E-23
7.1969E-04,1.12E-16
